family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T1_attached_accessory,flowedit_sd3_g100,flowedit_sd3_g100,6,6,6,6,0.3059030870596568,0.055371818443139396,0.3409195790688197,0.27634476621945697,0.28882454335689545,0.06288357575734456,0.8754996061325073,0.857715924580892,0.898241400718689,0.2000745696326097,0.1669603611032168,0.1608965868751208,0.05787637643516064,0.11420953397949536,0.051180619125564895,0.050479572266340256,0.8176710644554203,0.8374403913815817,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,flowedit_sd3_g115,flowedit_sd3_g115,6,6,6,6,0.30554989476998645,0.05575639009475708,0.3394252707560857,0.2760121375322342,0.29043624301751453,0.061735913157463074,0.8709055880705515,0.8492341240247091,0.8929657240708669,0.22563952455917993,0.19063044463594755,0.18453518797953924,0.06437376948694389,0.125917819639047,0.05718720890581608,0.056444515163699784,0.8002476296568121,0.8201367358366648,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,otrf_sd3_g070,otrf_sd3_g070,6,6,6,6,0.3057971994082133,0.03676344454288483,0.3387044444680214,0.27930599451065063,0.29615690807501477,0.056994552413622536,0.9259967307249705,0.9384457767009735,0.9608437716960907,0.06540613745649655,0.049767485509316124,0.04655449713269869,0.027298592651883762,0.05064092576503754,0.024694870846966904,0.024500423421462376,0.9048775359614422,0.9151159127553304,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,otrf_sd3_g085,otrf_sd3_g085,6,6,6,6,0.30701885124047595,0.040063838164011635,0.35818925003210705,0.27645853410164517,0.29126786688963574,0.0541213204463323,0.9159581859906515,0.9267194171746572,0.9495997627576193,0.08018737783034642,0.06184070805708567,0.05859533262749513,0.03044659023483594,0.057990909864505134,0.02732872248937686,0.027065167513986427,0.8948736889026975,0.907056599855423,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,otrf_sd3_g100,otrf_sd3_g100,6,6,6,6,0.30333638191223145,0.04200785358746847,0.35466379423936206,0.2761371632417043,0.2912728438774745,0.055258033176263176,0.9126685659090678,0.9197685917218527,0.9461613198121389,0.09444790085156758,0.07364424876868725,0.06986210184792678,0.033444907516241074,0.06471258712311585,0.02984106323371331,0.02953147515654564,0.8854165753823068,0.8993435204029083,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,otrf_sd3_g115,otrf_sd3_g115,6,6,6,6,0.3027764856815338,0.04334832231203715,0.3510167847077052,0.2757677113016446,0.2907949984073639,0.05649274090925852,0.9084573686122894,0.9091718296209971,0.937198261419932,0.10884883875648181,0.08583798756202062,0.08186481272180875,0.0362725704908371,0.070607074846824,0.03232693796356519,0.03198497028400501,0.8764431460882797,0.8913963735103607,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,reflex_g070,reflex_g070,6,6,6,6,0.3109668493270874,0.054940650860468544,0.2788613345474005,0.26106395820776623,0.2917664845784505,0.06619549045960109,0.870265414317449,0.8670859336853027,0.9284298618634542,0.2526353696982066,0.2212157075603803,0.21482555071512857,0.06083346841235956,0.1036751518646876,0.05585741003354391,0.055196030686299004,0.6514303619303295,0.665701225399971,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,reflex_g085,reflex_g085,6,6,6,6,0.3084668715794881,0.0519366388519605,0.2806554837152362,0.26005567361911136,0.28910551965236664,0.061544847985108696,0.8695410490036011,0.8717738489309946,0.9283112982908884,0.2596556469798088,0.22728547950585684,0.22078833480676016,0.06382158460716407,0.11037413030862808,0.05848300022383531,0.057746256391207375,0.6453775731581215,0.6598517646392187,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,reflex_g100,reflex_g100,6,6,6,6,0.30985353390375775,0.05270110567410787,0.27336364053189754,0.26366927723089856,0.2932302753130595,0.06535840531190236,0.8617106974124908,0.8544767101605734,0.9237734874089559,0.2723410998781522,0.23831412692864737,0.23166711380084357,0.06505022197961807,0.11253245547413826,0.05953466147184372,0.05880413639048735,0.6402810964680428,0.6549501270055771,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,reflex_g115,reflex_g115,6,6,6,6,0.31160632769266766,0.05339330931504568,0.27478963043540716,0.25926083823045093,0.28934551775455475,0.06351657460133235,0.8695746660232544,0.8434776167074839,0.9162043929100037,0.2829592029253642,0.2486320659518242,0.24173718194166818,0.06789520755410194,0.11910521984100342,0.06192805742224058,0.06111867353320122,0.6350985149898352,0.650478666027387,0.10760879516601562,0.12895568211873373,0.8710443178812662
